"","Artist.ID","Band.ID","Band.name"
"537223",-502862,3540364653,"Her Worst Nightmare"
"537225",-502864,3540364653,"Her Worst Nightmare"
"537305",-503019,3540395110,"Chrch"
"537306",-503019,3540337580,"Plague Widow"
"537310",-503024,3540364738,"Torching Paradise"
"537345",-503096,3540364759,"Severance"
"537382",-503158,3540406811,"Gygax"
"537412",-503205,3540364785,"Evasion"
"537413",-503205,3540421005,"Olden"
"537414",-503206,3540344183,"Passion of Death"
"537416",-503211,3540364788,"Temple of Void"
"537417",-503211,3540257600,"Kathode"
"537418",-503211,3540332807,".Nema"
"537429",-503226,3540364666,"Sleepwalkers"
"537430",-503226,3540417473,"Terminus"
"537696",-503654,3540364903,"Dream of Scipio"
"537802",-503819,3540411290,"D​.​F​.​W​.​B."
"537803",-503819,18384,"Unmerciful"
"538305",-504635,3540365164,"Surgeon"
"538400",-504749,3540365187,"Vivisepulture"
"538402",-504751,3540365187,"Vivisepulture"
"538403",-504751,3540442440,"Screams of Hockomock"
"538505",-504948,3540365255,"Torture Chamber"
"538506",-504948,3540430051,"Dearth"
"538507",-504948,3540394617,"Gloriam Draconis"
"538531",-504998,3540365275,"Malphas"
"538588",-505087,3540430022,"Blood Curse"
"538635",-505203,3540365314,"From Beyond the Abyss"
"538666",-505238,3540289111,"Onceover"
"538667",-505238,4547,"Sebastian Bach"
"538668",-505238,1209,"Prong"
"538669",-505238,59780,"Ministry"
"538747",-505378,10894,"Sacrificial Slaughter"
"538748",-505378,3540293153,"Nuclear Age"
"539006",-505769,3540337676,"Creeper"
"539131",-505999,3540274333,"Incite"
"539132",-505999,3540365580,"Vivicide"
"539162",-506068,3540404458,"Aethereus"
"539163",-506068,3540365598,"The Devils of Loudun"
"539183",-506097,3540291061,"Idols"
"539640",-506749,3540349813,"Absvrdist"
"539641",-506749,3540404051,"Abhorrent"
"539651",-506763,3540443086,"Eternal Crypt"
"539652",-506763,3540353479,"Order of the Dead"
"539653",-506763,112974,"Arkhem"
"539876",-507216,3540421311,"Voarm"
"539877",-507216,3540390417,"Cremains"
"539878",-507216,3540365371,"Necrobeast"
"539879",-507216,3540344888,"Rotting Obscene"
"539880",-507216,102535,"Short Bus Pile Up"
"539934",-507347,102067,"Against the Plagues"
"539935",-507347,3374,"Disinter"
"539936",-507347,3540338017,"Mordatorium"
"539937",-507347,3540400620,"God Dementia"
"539938",-507347,3540365914,"Beyond Deth"
"539939",-507347,3540392494,"Incessant Collapse"
"539940",-507348,3540382257,"Abyssal"
"539941",-507348,3540365914,"Beyond Deth"
"539942",-507348,3540335881,"Casket Robbery"
"539943",-507348,3540286504,"Purge"
"539944",-507353,3540286504,"Purge"
"539945",-507353,3540280208,"Lord Mantis"
"539946",-507353,3540338017,"Mordatorium"
"539947",-507353,3540365914,"Beyond Deth"
"539948",-507353,3540411997,"Discarnate"
"539982",-507418,3540365924,"Winter Nights"
"540026",-507502,3540337137,"Abiotic"
"540132",-507693,3540365979,"Astringency"
"540135",-507696,3540365979,"Astringency"
"540247",-507839,3540364340,"Nazgûl"
"540248",-507839,3540356809,"Halothane"
"540249",-507839,3540377514,"Desekrator"
"540250",-507840,3540377514,"Desekrator"
"540251",-507840,3540356809,"Halothane"
"540252",-507840,3540364340,"Nazgûl"
"540276",-507876,3540358501,"Devouring Swarm"
"540277",-507876,3540420998,"Gutted Christ"
"540278",-507876,3540398305,"Throne of Botis"
"540580",-508379,3540323133,"Throng of Shoggoths"
"540584",-508381,3540323133,"Throng of Shoggoths"
"540592",-508394,3540372889,"Acridore"
"540593",-508394,3540426405,"Sentient Ignition"
"540993",-509119,3540366367,"Shadow of a Doubt"
"541012",-509160,3540406589,"Vile Impregnation"
"541013",-509160,3540436103,"Bayan"
"541074",-509258,3540260257,"The Summoned"
"541120",-509387,3540366432,"Valensorow"
"541144",-509437,3540294914,"From the Embrace"
"541145",-509437,3540411083,"Nomvdic"
"541146",-509437,3540412606,"Wirethrone"
"541147",-509437,3540406151,"Otherworld"
"541206",-509547,3540366455,"Desecrate the Faith"
"541207",-509547,3540369191,"Suicide Pandemic"
"541208",-509547,3540446263,"Architectural Genocide"
"541209",-509547,96806,"Execration"
"541227",-509567,3540394421,"Percussor"
"541228",-509567,3540330168,"Shadows in the Crypt"
"541229",-509567,36835,"Lesch-Nyhan"
"541234",-509571,3540366480,"Ariabes"
"541294",-509663,3540325164,"Dead to a Dying World"
"541295",-509663,3540384173,"The Fear of the Sun"
"541363",-509826,3540366402,"Deadtide"
"541385",-509887,3540377718,"Solus"
"541386",-509887,3540387420,"Nullingroots"
"541387",-509887,3540436340,"Light Dweller"
"541388",-509887,3540344581,"Abhorration"
"541518",-510175,3540387098,"Bury the Memories"
"541519",-510175,3540329053,"Visceral Disgorge"
"541803",-510652,3540366727,"A Thousand Dead"
"541805",-510654,3540366727,"A Thousand Dead"
"541834",-510699,3540366742,"Egypt"
"542036",-511132,3540361829,"Singularity"
"542037",-511132,46018,"Rapid Fire"
"542053",-511202,3540366890,"Brutal Death Fuck"
"542245",-511532,3540366981,"Verscythe"
"542397",-511766,3540435706,"Decrescent"
"542398",-511766,31223,"Emblazoned"
"542525",-511991,3540367127,"Vampire Squid"
"542526",-511992,3540367127,"Vampire Squid"
"542748",-512374,3540434306,"Hollow Prophet"
"542749",-512374,3540383526,"Shadow of Intent"
"542752",-512383,3540367226,"Boss Keloid"
"543290",-513413,111709,"October"
"543456",-513681,1800,"Hawk"
"543457",-513681,1151,"Hellion"
"543473",-513711,3540371950,"Omery Rising"
"543474",-513713,3540371950,"Omery Rising"
"543475",-513714,3540371950,"Omery Rising"
"543506",-513775,3540367585,"Thrown into Exile"
"543601",-513985,116461,"Tortured Existence"
"543720",-514193,3540355682,"In Chaos Forged"
"543721",-514193,3540358235,"The Reasons Were Legion"
"543722",-514193,31537,"The Ziggurat"
"543731",-514231,3886,"Pain Principle"
"543931",-514564,3540343088,"Serpent ov Old"
"543932",-514564,3540409798,"Cryptic Scream"
"544013",-514750,3540367876,"Artemesis"
"544014",-514750,3540261016,"Allegaeon"
"544083",-514851,3540367903,"Beauty of Decay"
"544249",-515128,3540359459,"Temple of Dagon"
"544523",-515701,3540368098,"Tond"
"544687",-515942,3540425854,"Caoimhín"
"544692",-515962,3540269983,"Masticator"
"544745",-516067,3540368271,"The White Indian"
"544767",-516104,3540367585,"Thrown into Exile"
"544939",-516497,3540358854,"Aylwin"
"544940",-516497,3540423030,"Sixes"
"545125",-516843,18824,"Byzantine"
"545263",-517039,3540368605,"Curvature"
"545434",-517389,3540368701,"Deathmøle"
"545746",-517943,126724,"Madrost"
"545826",-518082,101781,"Straight Line Stitch"
"546057",-518552,3540420547,"Happy Rainbow Death"
"546058",-518552,4580,"Odious Sanction"
"546115",-518638,102219,"The Agonist"
"546322",-518987,3540369191,"Suicide Pandemic"
"546362",-519055,3540366838,"March of Chronos"
"546492",-519233,3540352974,"Core System Failure"
"546693",-519500,3540368556,"Hideous"
"546796",-519654,3540369334,"Bedowyn"
"546797",-519654,3540397294,"Chaosmic"
"546798",-519654,15559,"Soulpreacher"
"546799",-519655,3540369334,"Bedowyn"
"546800",-519656,3540369334,"Bedowyn"
"546818",-519714,3540377268,"Lethal Dosage"
"546819",-519714,3540349321,"Angelic to Ashes"
"547268",-520495,36751,"SiNN"
"547542",-520952,3540369715,"The Fateful Hour"
"547543",-520952,3540406404,"Marrowfields"
"547544",-520952,3540395849,"Gamohra"
"547545",-520952,3540313611,"Mercury Wings"
"547586",-521020,3540318943,"Crypt Infection"
"547587",-521020,3540368863,"Malevolent Supremacy"
"547709",-521307,15377,"Gardy-Loo!"
"547744",-521356,3540369806,"Wizard Business"
"547767",-521379,3540404458,"Aethereus"
"547768",-521379,3540373801,"Seker"
"547769",-521379,3540286144,"Eterna Nocturna"
"547778",-521399,3540369835,"At Death's Behest"
"547779",-521400,3540369835,"At Death's Behest"
"547780",-521401,3540369835,"At Death's Behest"
"547781",-521402,3540369835,"At Death's Behest"
"547854",-521483,3540366653,"Storm of Swords"
"547924",-521591,3540370994,"Fetus Ripper"
"547936",-521643,3540443710,"Scumfuck"
"547937",-521643,3540425541,"Bludgeoned Beyond Reason"
"547938",-521643,3540337137,"Abiotic"
"548013",-521738,3540263288,"Dusks Embrace"
"548086",-521843,3540373268,"Armus"
"548087",-521846,3540373268,"Armus"
"548171",-521972,3540364786,"AKA White Devil"
"548172",-521973,3540364786,"AKA White Devil"
"548173",-521974,3540364786,"AKA White Devil"
"548174",-521975,3540364786,"AKA White Devil"
"548200",-522015,3540370012,"Trial by Combat"
"548201",-522015,3540306131,"Vindicate"
"548554",-522635,3540370178,"The Draconian Crusade"
"548555",-522635,3540445219,"From Those Ashes"
"548658",-522794,3540370062,"The Ragnarok Prophecy"
"548811",-523061,3540370280,"The Wicked End"
"548841",-523095,3540370290,"Turned to Stone"
"548843",-523097,3540370290,"Turned to Stone"
"548844",-523097,3540352291,"Arsenic Addiction"
"548867",-523141,3540443366,"Gnapenstob"
"548868",-523141,3540370303,"Yidak"
"548983",-523255,102121,"Besieged"
"548984",-523256,102121,"Besieged"
"548985",-523257,102121,"Besieged"
"548986",-523258,102121,"Besieged"
"549206",-523677,3540361886,"Death Rattle"
"549342",-523860,3540303465,"Ascension"
"549622",-524624,3540347443,"Amiensus"
"549623",-524624,112866,"Invidiosus"
"549669",-524733,3540370662,"Shavasana"
"549670",-524733,3540365251,"BogRot"
"549716",-524844,3540353335,"Dethorned"
"549746",-524913,3540370699,"From Prophecy"
"549747",-524914,3540370699,"From Prophecy"
"549983",-525400,3540352312,"Burning Bethlehem"
"549984",-525400,3540349429,"Incarnate Deity"
"550319",-526123,3540435801,"Kur"
"550320",-526123,3540365865,"Osirex"
"550401",-526323,3540370990,"Seraph in Travail"
"550402",-526324,3540370990,"Seraph in Travail"
"550403",-526324,64723,"Waking the Cadaver"
"550416",-526342,3540370991,"Declension"
"550417",-526342,70455,"Organharvest"
"550418",-526342,2215,"Burial"
"550675",-526825,3540371087,"Twelve Gates"
"550676",-526825,3540399844,"Ironkill"
"550677",-526825,3540326676,"Warhead"
"550680",-526828,3540371087,"Twelve Gates"
"550981",-527323,4220,"Doro"
"551177",-527741,3540370148,"Masnema"
"551474",-528244,3540371436,"Slanderus"
"551475",-528245,3540371436,"Slanderus"
"551476",-528246,3540371436,"Slanderus"
"551844",-528966,3540371597,"Stages of Decomposition"
"551845",-528966,57494,"Exhumer"
"551846",-528966,42191,"Sick Death"
"552242",-529700,3540371763,"Epyon"
"552406",-529923,3540377514,"Desekrator"
"552476",-530065,3540371879,"Degradations"
"552608",-530288,3540371950,"Omery Rising"
"553106",-531056,3540361388,"Worthless Life"
"553107",-531056,3540448907,"Stellafera"
"553108",-531056,3540312926,"Dauden i Mørke"
"553109",-531056,3540324213,"Force Fed Life"
"553275",-531364,3540372241,"Order of Leviathan"
"553276",-531364,3540420552,"Deapscufa"
"553333",-531445,3540330821,"Morfin"
"553334",-531445,3540367311,"Miscreancy"
"553349",-531462,3540367311,"Miscreancy"
"553350",-531463,3540367311,"Miscreancy"
"553351",-531463,3540437260,"Vaelmyst"
"553352",-531467,3540367311,"Miscreancy"
"553353",-531468,3540367311,"Miscreancy"
"553627",-531985,3540364151,"Škáŋ"
"553796",-532293,3540372721,"Sockweb"
"554107",-532809,3540372721,"Sockweb"
"554405",-533389,3540372672,"Amenthes"
"554406",-533389,3540436180,"Graven Maul"
"554833",-534127,3540372835,"Descending the Heavens"
"555041",-534465,3540411083,"Nomvdic"
"555121",-534666,103160,"Angerkill"
"555122",-534666,3540449642,"Paegan"
"555171",-534763,3540372991,"Snogulated Pig"
"555173",-534765,3540372991,"Snogulated Pig"
"555350",-535097,3540373077,"ArnoCorps"
"555385",-535145,3540373095,"Snakebite Sermon"
"555404",-535164,3540337668,"Disforia"
"555457",-535251,3540373113,"Scars of Armageddon"
"555458",-535251,3540363666,"Awdacity"
"555523",-535345,3540373138,"Sadism"
"555524",-535346,3540373138,"Sadism"
"555525",-535347,3540373138,"Sadism"
"555526",-535348,3540373138,"Sadism"
"555685",-535620,1709,"Quiet Riot"
"555686",-535620,3326,"Joshua Perahia"
"555789",-535842,3540373288,"Death Keepers"
"555811",-535899,3540374129,"Split the Abyss"
"555862",-535957,3540373253,"Sanctified"
"555871",-535982,3540276203,"The Dead Hate the Living"
"555872",-535982,3540394210,"Tomes"
"556724",-537407,3540265196,"Abdicate"
"556738",-537470,3540373701,"Deafened"
"556739",-537470,3540383814,"Appalachian Leprosy"
"556740",-537470,3540420492,"Bled to Submission"
"556741",-537470,3540416714,"Bee Bong"
"556742",-537470,3540417865,"Ghost Gore"
"556827",-537592,3540397338,"Obastra"
"556828",-537592,3540349455,"Hemotoxin"
"556829",-537592,3540332188,"Skogshallen"
"556871",-537670,3540371907,"Empyrean Throne"
"556956",-537797,3540373806,"Bleach Eater"
"557072",-537965,3540373814,"Insatia"
"557079",-537972,3540372109,"Losing Skin"
"557080",-537972,104840,"Doom Lit Sky"
"557342",-538386,3540417280,"Nefarious"
"557343",-538386,3540347295,"Vesicant"
"557490",-538661,3540308162,"Rings of Saturn"
"557685",-538992,3540393353,"Vulture Locust"
"557727",-539079,3540374129,"Split the Abyss"
"557728",-539080,3540374129,"Split the Abyss"
"557733",-539088,3540374132,"Altitudes & Attitude"
"557873",-539300,3540374191,"Brilliant Machine"
"558376",-540182,3540374429,"Rotting Thought"
"558552",-540499,117691,"Satyrasis"
"558927",-541195,3540362154,"Burial Shroud"
"558928",-541195,3540418726,"Cheese Grater Masturbation"
"558929",-541195,42835,"Emperial Massacre"
"558934",-541208,3540374697,"Scarification"
"558935",-541208,3540399751,"Highborne"
"559129",-541509,117586,"The Goodnight Fight"
"559224",-541721,3540374848,"Crepuscle"
"559275",-541809,3540374881,"Genocide Pact"
"559363",-541959,3540374916,"Absence of Salvation"
"559364",-541959,3540400524,"Accelerator"
"559366",-541961,3540374916,"Absence of Salvation"
"559367",-541961,3540410522,"Locus Mortis"
"559368",-541961,3540405224,"Enemy of the State"
"559375",-541972,3540430607,"Putrid Womb"
"559376",-541972,3540374926,"Path of Fire"
"559377",-541972,3540379003,"Nokturnal Nekromancy"
"559526",-542354,3540412922,"Legba"
"559527",-542354,3540390465,"Larval Stage"
"559528",-542354,3540389118,"Coffin Torture"
"559529",-542354,3540389461,"Blind Samson"
"559530",-542354,3540402577,"Cebo)))"
"559591",-542468,3540375048,"Await the Desolation"
"559592",-542469,3540375048,"Await the Desolation"
"559714",-542653,3540375107,"Haagenti"
"559715",-542653,3540405022,"Pink Mass"
"559716",-542653,3540398253,"Orogeny"
"559721",-542666,3540375117,"Cloud Catcher"
"559918",-543065,3540374129,"Split the Abyss"
"559946",-543120,3540440313,"Voidgasm"
"559947",-543120,3540397896,"Methwitch"
"560079",-543498,3540375310,"Onethium"
"560242",-543812,3540380814,"Ashes of the Forgotten"
"560530",-544300,3540375547,"Incisus"
"560531",-544300,3540449493,"Aethere"
"560539",-544307,3540375547,"Incisus"
"560556",-544325,3540375556,"Autumn's Shroud"
"560557",-544325,3540421715,"Skeptic"
"560581",-544370,684,"Blind Illusion"
"560624",-544468,3540375699,"Aetranok"
"560625",-544468,3540407485,"Itnotk"
"560680",-544557,87089,"Heretics Fork"
"560681",-544557,3540375765,"Narcotic Wasteland"
"560804",-544826,3540375799,"Lungs"
"560805",-544826,3540427538,"Aziza"
"561010",-545249,3540375760,"Hymns"
"561031",-545282,3540374106,"Tungsten"
"561046",-545303,3540375909,"Glutton for Punishment"
"561047",-545303,10104,"Impaler"
"561074",-545335,3540378514,"Engutturalment Cephaloslamectomy"
"561251",-545647,3540357339,"Ion Storm"
"561337",-545798,3540376056,"Black Goat"
"561339",-545800,3540376056,"Black Goat"
"561723",-546467,3540382787,"Bloody Pussy Guts"
"561724",-546467,3540420822,"Carnivorate"
"561936",-546820,3540376107,"Deathblow"
"561937",-546820,3540405634,"Ariete"
"562055",-547116,3540376391,"Dracaris"
"562056",-547116,3540412828,"Titans of the Apocalypse"
"562057",-547116,3540413147,"Arbitrator"
"562058",-547116,3540432246,"Belltower"
"562123",-547252,3540376424,"Boil the Whore"
"562125",-547254,3540376424,"Boil the Whore"
"562148",-547325,3540376445,"Proud Existence"
"562149",-547326,3540376445,"Proud Existence"
"562150",-547328,3540376445,"Proud Existence"
"562151",-547329,3540376445,"Proud Existence"
"562152",-547330,3540376445,"Proud Existence"
"562589",-548128,3540376655,"Locust Fork"
"562595",-548135,3540365275,"Malphas"
"562596",-548135,3540390760,"Manananggal"
"562625",-548178,3540376352,"Corrupt"
"562627",-548181,3540376352,"Corrupt"
"562628",-548182,3540376352,"Corrupt"
"562843",-548624,3540376787,"Wintercoffin"
"562844",-548624,3540408962,"Mythicus"
"562845",-548624,3540408390,"Malevolus Storm"
"562887",-548683,3540327730,"The Porridgeface"
"562914",-548717,3540376809,"Orisonata"
"562923",-548756,3540376841,"I Guard the Throne"
"562925",-548758,3540376841,"I Guard the Throne"
"562958",-548836,3540416131,"Shot in tha Genitals"
"562959",-548836,3540370843,"Rotten Vomit"
"562960",-548836,3540377787,"Sadistic Abduction"
"562961",-548836,3540404254,"Vorarephilia"
"563002",-548926,3540279320,"We Are Legion"
"563003",-548926,3540410966,"Chalice of Suffering"
"563004",-548926,3540406623,"Mastiff"
"563005",-548926,3540399859,"D.I.M."
"563070",-549028,3540397950,"Delusions of Godhood"
"563071",-549028,3540426264,"Unceremonial"
"563072",-549028,3540448313,"Sacrilegion"
"563152",-549148,3540376952,"Ashes of the Reign"
"563154",-549150,3540376952,"Ashes of the Reign"
"563437",-549765,3540351977,"The Faith Hills Have Eyes"
"563487",-549857,3540377138,"Skeptor"
"563488",-549857,82522,"Witchaven"
"563623",-550110,3540386150,"Dunnock"
"563624",-550110,3540296181,"Dhampyr"
"563631",-550124,3540412500,"Down Infierno"
"563632",-550124,3540339897,"Habitual Defilement"
"563830",-550454,3540393484,"Vorator"
"563831",-550454,93740,"Ravn"
"564119",-551006,3540393484,"Vorator"
"564120",-551006,3540395808,"Left Cross"
"564121",-551006,3540421413,"Embra"
"564235",-551163,3540438169,"Jessikill"
"564236",-551163,3540326787,"Hëssler"
"564293",-551267,3540377486,"Dig for Mary"
"564405",-551495,3540377522,"Blind Disciple"
"564593",-551806,3540377618,"Nocturnal Lust"
"564598",-551812,3540377619,"Burial in the Sky"
"564648",-551903,3540377649,"A Ghastly Menace"
"564649",-551903,3540399747,"Once Human"
"564650",-551904,3540377649,"A Ghastly Menace"
"564795",-552106,14565,"137"
"564977",-552424,3540377611,"De la Tierra"
"565017",-552571,17131,"Rusty Cooley"
"565018",-552571,6325,"Outworld"
"565068",-552690,3540377756,"A Persuasive Reason"
"565093",-552727,3540377856,"Diseased"
"565352",-553210,3540403901,"Texas Toast Chainsaw Massacre"
"565360",-553223,4223,"Buzzov•en"
"565367",-553250,3540377976,"Gorewar"
"565559",-553595,113060,"Gravenloch"
"565587",-553636,3540347128,"Nucleus"
"565674",-553777,124743,"SoulMotor"
"565738",-553866,1800,"Hawk"
"565749",-553879,3540378148,"Manic Outburst"
"565750",-553880,3540378148,"Manic Outburst"
"565754",-553887,959,"Suicidal Tendencies"
"565943",-554237,3540378259,"Morgue Meat"
"566132",-554547,3540356175,"Castle Freak"
"566133",-554547,3540359937,"Outer Heaven"
"566195",-554694,3540418798,"Wastewalker"
"566196",-554694,3540378376,"Alterbeast"
"566197",-554695,3540378376,"Alterbeast"
"566311",-554948,3540300916,"Asphyxiation Infecta"
"566312",-554948,3540378202,"Deflowered"
"566313",-554949,3540378202,"Deflowered"
"566314",-554949,3540415769,"Goatflesh"
"566315",-554949,3540395847,"Herniated"
"566316",-554949,3540437924,"Reviled"
"566482",-555238,3540415283,"Roaring Truth"
"566650",-555580,3540270852,"Haken"
"567065",-556237,3540378831,"Esoteric"
"567066",-556237,3540366329,"Cancer Whore"
"567067",-556237,88163,"Mercurial"
"567378",-556689,3540421413,"Embra"
"567379",-556689,3540427573,"Eldritch"
"567380",-556689,3540353502,"Unsacred"
"567403",-556740,3540394473,"Halo of Leprosy"
"567404",-556740,3540396894,"Cheerleader Concubine"
"567405",-556740,3540426980,"Twelve Inch Clitoris"
"567466",-556842,3540370591,"Enthean"
"567720",-557309,3540326676,"Warhead"
"567721",-557309,3540379121,"Dichotomize"
"567893",-557584,3540379184,"Black Standard"
"567905",-557605,3540441498,"Gutter"
"567906",-557605,33709,"16"
"568083",-557920,3540349067,"Inanimate Existence"
"568084",-557920,3540274113,"Desecrion"
"568164",-558054,3540378574,"Godless Angel"
"568165",-558054,3540446097,"Wretched Spawn"
"568223",-558148,3540379300,"Under the Surface"
"568362",-558380,3540378981,"Antiverse"
"568363",-558380,3540442645,"Inexorum"
"568437",-558550,118797,"Yeah Right"
"568537",-558780,3540379486,"Torii"
"568684",-559072,3540379553,"Accidentally Murdered"
"569126",-559914,33745,"Trauma Concept"
"569127",-559914,3540411524,"Cerebral Desecration"
"569128",-559914,3540423660,"Wolvenguard"
"569272",-560149,3540285786,"Apochryphal Revelation"
"569273",-560149,3540329333,"Master's Curse"
"569274",-560149,3540379821,"Kataclyst"
"569275",-560149,3540389073,"Catacomba"
"569276",-560149,3540419423,"Tartarus Gate"
"569545",-560522,3540424245,"Desecrated Remains"
"569546",-560524,3540424245,"Desecrated Remains"
"569547",-560525,3540424245,"Desecrated Remains"
"569804",-560926,3540380017,"Devilmaycare"
"569901",-561089,3540379790,"Tides of Time"
"569934",-561148,3540439810,"Flesh"
"569937",-561152,3540439810,"Flesh"
"569946",-561180,3540400464,"Necroticus"
"569947",-561180,3540418432,"Coldvoid"
"569948",-561180,3540380079,"Arachnigod"
"569955",-561194,3540380082,"Stahl Gorthorl"
"569958",-561197,3540380084,"Xaemora"
"570280",-561814,3540380249,"Death Penalty"
"570281",-561814,3540404891,"Croatoan"
"570354",-561917,3540380288,"Dreadfort"
"570361",-561925,3540380290,"Surgical Strike"
"570362",-561925,3540400235,"Reluctant Mortem"
"570363",-561925,8965,"Dimentianon"
"570395",-561999,3540380321,"Organ Trail"
"570454",-562063,705,"Excel"
"570511",-562157,3540257713,"The Phöeniix"
"570512",-562157,3540395568,"Omnislash"
"570624",-562375,3540380407,"Dog Head"
"570650",-562417,3540372291,"Acrucé Mortem"
"570728",-562518,3540380454,"ShitKill"
"570729",-562519,3540380454,"ShitKill"
"570730",-562520,3540380454,"ShitKill"
"570731",-562521,3540380454,"ShitKill"
"570769",-562597,3540400958,"Chronovorus"
"570770",-562597,3540398142,"Azerine"
"570771",-562597,3540359372,"Chaos Ascending"
"570772",-562597,3540380481,"Infernal Awakening"
"570773",-562597,3540429356,"Suicide Forest"
"570774",-562598,3540380481,"Infernal Awakening"
"570824",-562676,3540380013,"Maniac"
"570825",-562678,3540380013,"Maniac"
"570870",-562745,3540380517,"Imminent Attack"
"571001",-562978,3540380585,"Bereft"
"571003",-562980,3540380585,"Bereft"
"571065",-563103,3540372393,"Misanthropy"
"571066",-563103,3540403901,"Texas Toast Chainsaw Massacre"
"571068",-563105,2840,"Cattle Decapitation"
"571069",-563105,3540382038,"Eukaryst"
"571085",-563129,3540380610,"Necrourgica"
"571203",-563360,3540260257,"The Summoned"
"571214",-563401,3540260464,"Hari Kari"
"571422",-563806,20762,"Burial of an Era"
"571461",-563871,3540392839,"Conqbine"
"571462",-563871,19308,"Manetheren"
"571463",-563871,23631,"Chaos Moon"
"571476",-563893,6795,"Trivium"
"571646",-564184,3540380907,"Metal Saint"
"571647",-564184,3540374016,"Napalm Strike"
"571888",-564585,3540381023,"Desolator"
"571925",-564621,69425,"Arkaik"
"572014",-564835,3540379996,"Crimson Earth"
"572016",-564837,3540381093,"Dead"
"572035",-564870,3540381102,"Straight Razor Suicide"
"572037",-564876,3540381104,"Imbalanced"
"572039",-564878,3540381104,"Imbalanced"
"572146",-565031,3540381134,"Black Lung Conspiracy"
"572474",-565533,3540409182,"Krucifix"
"572475",-565533,3540381281,"Asylum"
"572617",-565745,3540380872,"Headless Pez"
"572646",-565809,3540381339,"All Hell"
"572664",-565852,67141,"Karion"
"572665",-565852,1804,"Militia"
"572791",-566018,3540381364,"Zamorak"
"572858",-566169,3540417395,"Aetheric"
"572859",-566169,3540409070,"Sarasvati"
"572860",-566169,3540392503,"Astral Blood"
"572861",-566169,3540347443,"Amiensus"
"572862",-566169,3540346785,"The Zenith Passage"
"572863",-566169,3540284467,"Aegaeon"
"572865",-566171,3540381468,"Thee Massacre"
"572866",-566171,3540446310,"Gloryhole Guillotine"
"572867",-566172,3540381468,"Thee Massacre"
"572868",-566172,3540347443,"Amiensus"
"573186",-566677,3540381602,"Golgatha"
"573213",-566731,3540349429,"Incarnate Deity"
"573235",-566764,3540381620,"A Human Costume"
"573240",-566769,3540381621,"NZM"
"573241",-566770,3540381621,"NZM"
"573242",-566770,84,"Yngwie J. Malmsteen"
"573330",-566928,3540368780,"Abnutivum"
"573353",-566952,3540330911,"Abated Mass of Flesh"
"573403",-567020,3540383732,"WVRM"
"573447",-567076,3540370094,"This Eternal Cold"
"573448",-567077,3540370094,"This Eternal Cold"
"573455",-567096,3540381683,"Implode the Abyss"
"573856",-567695,3540359450,"Serpents"
"573868",-567711,3540323668,"Miasmic"
"574124",-568281,3540380652,"Kognitiv Tod"
"574186",-568385,3540382038,"Eukaryst"
"574566",-569068,3540399933,"Murder in the House of God"
"574567",-569068,3540373268,"Armus"
"574805",-569476,3540382722,"Paralysis"
"574807",-569478,3540382722,"Paralysis"
"574808",-569479,3540382722,"Paralysis"
"574810",-569482,3540382722,"Paralysis"
"574960",-569708,3540382410,"Acanthostega"
"575210",-570131,3540382550,"Fleshtorn"
"575893",-571293,3540382921,"Baghdad"
"575894",-571293,3540408378,"Dark Ritual"
"575895",-571293,3540385653,"Acid Dream"
"576100",-571692,3540382722,"Paralysis"
"576155",-571780,3540383071,"Egokill"
"576231",-571920,3540383106,"Merciless Reign"
"576238",-571933,3540369835,"At Death's Behest"
"576239",-571933,3540383104,"Templar's Verdict"
"576624",-572588,363,"Pyrexia"
"576625",-572588,119,"Suffocation"
"576830",-572953,9694,"Season of Evil"
"577069",-573418,3540386499,"Sineus"
"577988",-574880,3540417460,"Apophatic"
"578124",-575185,1395,"Pissing Razors"
"578186",-575304,3540387326,"Xthirt13n"
"578269",-575537,3540387256,"Judas Goat"
"578270",-575537,3540403229,"Nocturnal Wolf"
"578328",-575682,3540383860,"Spira"
"578329",-575682,3540383922,"Beröslef"
"578330",-575682,3540384654,"Ophiel"
"578331",-575682,3540397682,"Grazniygrad"
"578543",-576098,3540384400,"Infested Prophecy"
"578544",-576098,3540308348,"Sorrowseed"
"578866",-576819,3540384605,"Poisoned by Life"
"578867",-576819,3540384765,"Bulletface"
"578868",-576819,3540390611,"Psychological Regurgitation"
"578892",-576865,3540384634,"Suppressive Fire"
"578893",-576865,3540415006,"Edge of Humanity"
"578894",-576865,3540445884,"Aleph Naught"
"579107",-577255,10111,"Leprosy"
"579375",-577690,3540373814,"Insatia"
"579432",-577788,58493,"Dark Mirror"
"579519",-577954,3540384910,"Aspired Infliction"
"579520",-577954,3540416145,"The Last Reign"
"579566",-578019,3540407775,"Humanoid Transmutation"
"579605",-578096,3540366528,"Bang"
"579719",-578255,3540385034,"Mortuary Science"
"579720",-578255,3540385240,"Napalm Unit"
"579913",-578612,3540385160,"Thrash Can"
"579961",-578713,28862,"Apathemy"
"579969",-578740,3540385208,"Desert Suns"
"579970",-578740,3540397719,"Beira"
"580143",-579011,3540384112,"Artery Knife"
"580217",-579107,3540385334,"Apophis Theory"
"580282",-579249,3540385400,"Echo Temple"
"580316",-579297,3540370943,"Doyle"
"580317",-579297,2105,"Rude Awakening"
"580336",-579329,3540384711,"Arthedain"
